listing_date,season,mls_number,neighborhood,address,list_price,sold_price,sell_list_ratio,dom,bedrooms,bathrooms,garage_type,basement,house_type,style,type,sqft,lot_size
2025-07-02,Summer,20250966,Loose Area,243 Thompson Drive 203 Bruce Avenue 19 Cornwall Boulevard,550000.0,625000.0,1.14,7,203,2.0,"double attached, garage door double detached single detached, oversized",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1956,0.0
2025-07-02,Summer,20250877,Loose Area,266 Moray Street 231 Olive Street 10 Athlone Drive,355000.0,340000.0,0.96,2,0,3.0,double detached single detached single detached,0,Single Family Detached,Bungalow,Single Family Detached,1676,0.0
2025-07-02,Summer,20250878,Loose Area,137 Garrioch Avenue 450 Ainslie Street 303 Wallasey Street,349900.0,400000.0,1.14,7,0,5.0,"double attached, garage door single detached double attached",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1313,0.0
2025-07-02,Summer,20250836,Loose Area,373 Harcourt Street 2736 Assiniboine Avenue 54 Bourkewood Place,349900.0,375000.0,1.07,7,0,3.0,"parking pad single attached, oversized front drive access",0,Single Family Detached,"Bungalow, Other",Single Family Detached,766,0.0
2025-07-02,Summer,20250809,Loose Area,23 Hind Avenue 54 Prairie View Road 110 Emerald Grove Drive,349900.0,345000.0,0.99,7,0,3.0,"parking pad double detached, front & rear single attached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1230,0.0
2025-07-02,Summer,20250604,Loose Area,50 Paisley Place 119 Sunnyside Boulevard 27 Oakdean Crescent,299900.0,361000.0,1.2,11,0,3.0,"drive access, no garage double detached, garage door carport, front drive access, no",0,Single Family Detached,Bungalow,Single Family Detached,1035,0.0
2025-07-02,Summer,20250641,Loose Area,295 Booth Drive 452 Moray Street 38 Emerald Grove Drive,413900.0,467000.0,1.13,7,0,4.0,"double detached, garage door double detached, garage door single attached, front drive",92,Single Family Detached,"Bungalow, Other",Single Family Detached,1447,92.9
2025-07-02,Summer,20250582,Loose Area,236 Nightingale Road 159 Old Mill Road 79 Rowand Avenue,479900.0,517222.0,1.08,8,0,3.0,"single attached, front drive single detached, breezeway, single detached, front drive",117,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1270,117.99
2025-07-02,Summer,20250464,Loose Area,245 Moray Street 149 Garrioch Avenue 256 Thompson Drive,399900.0,399900.0,1.0,23,0,4.0,"single detached paved driveway double attached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1446,0.0
2025-07-02,Summer,20250363,Loose Area,346 Nightingale Road 467 Ainslie Street 123 Lodge Avenue,499900.0,531000.0,1.06,8,0,4.0,"single attached, front drive double detached, front drive carport",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1620,0.0
2025-07-02,Summer,20250338,Loose Area,217 Athlone Drive 321 Ronald Street 45 Fidler Avenue,449900.0,466000.0,1.04,8,0,3.0,"single attached, front drive carport front drive access",53,Single Family Detached,Bungalow,Single Family Detached,1244,53.7
2025-07-02,Summer,20250304,Loose Area,45 Silverwood Bay 185 Thompson Drive 274 Moray Street,299999.0,299900.0,1.0,8,0,4.0,"drive access single detached, other remarks single attached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1040,0.0
2025-07-02,Summer,20250234,Loose Area,105 Braintree Crescent 169 Woodhaven Boulevard 184 Thompson Drive,299900.0,351000.0,1.17,7,105,2.0,"drive access, parking pad carport, front drive access single attached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1118,0.0
2025-07-02,Summer,20250205,Loose Area,310 Strathmillan Road 60 Golden Gate Bay 2475 Assiniboine Crescent,349900.0,387000.0,1.11,7,0,4.0,"double detached, front drive single attached single attached",69,Single Family Detached,Bungalow,Single Family Detached,936,69.68
2025-07-02,Summer,20250129,Loose Area,66 Fidler Avenue 226 Strathmillan Road 319 RONALD Street,399900.0,397500.0,0.99,9,0,8.0,"drive access single attached, front drive double detached, front drive",0,Single Family Detached,"Bungalow, Two Storey, One and a Half, Other",Single Family Detached,1215,0.0
2025-07-02,Summer,20242699,Loose Area,294 Wallasey Street 10 Paisley Place 608 Bruce Avenue,229900.0,215294.0,0.94,18,608,3.0,drive access carport,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,700,0.0
2025-07-02,Summer,20251151,Loose Area,102 Traill Avenue 130 Sunnyside Boulevard 66 Jameswood Drive,399900.0,390000.0,0.98,32,0,3.0,double attached single attached front drive access,74,Single Family Detached,Bungalow,Single Family Detached,1540,74.32
2025-07-02,Summer,20251299,Loose Area,13 Aldrich Avenue 43 Robert Service Bay 529 Stewart Street,449900.0,560130.0,1.25,8,0,4.0,"single attached, front drive double detached double detached, front drive",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1377,0.0
2025-07-02,Summer,20251151,Loose Area,346 Whitegates Crescent 90 Cortez Bay 454 Kirkfield Street,399900.0,447000.0,1.12,11,0,4.0,"carport, parking pad double detached single detached, front drive",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1495,0.0
2025-07-02,Summer,20251061,Loose Area,63 Longfellow Bay 208 Allard Avenue 3353 Assiniboine Avenue,689900.0,750500.0,1.09,6,0,5.0,"double attached single attached, front drive single attached, front drive",0,Single Family Detached,"Two Storey, Other",Single Family Detached,2231,0.0
2025-07-02,Summer,20251039,Loose Area,504 Country Club Boulevard S 174 Maureen Street,259900.0,320000.0,1.23,7,0,3.0,"drive access double detached, rear drive single detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1015,0.0
2025-07-02,Summer,20241726,Loose Area,441 Summerlands Boulevard 29 Peary Crescent 116 Pinehurst Crescent,429900.0,491441.0,1.14,7,0,4.0,"single attached double detached, front drive double attached, front drive",88,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1297,88.72
2025-07-02,Summer,20250880,Loose Area,16 Byrd Avenue 127 Whitegates Crescent 447 Raquette Street,379900.0,450000.0,1.18,6,0,3.0,"drive access, no garage double detached, garage door front drive access, parking pad,",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1063,0.0
2025-07-02,Summer,20250947,Loose Area,19 Robert Service Bay 211 Browning Boulevard 512 Golf Boulevard,394900.0,525000.0,1.33,8,211,2.0,"single attached single attached, front drive front drive access, no garage,",83,Single Family Detached,Bungalow,Single Family Detached,1219,83.61
2025-07-02,Summer,20250799,Loose Area,37 Wordsworth Way 202 Whitegates Crescent 71 Kilmer Avenue,399900.0,410000.0,1.03,7,0,4.0,single attached single attached double attached,0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1248,0.0
2025-07-02,Summer,20250812,Loose Area,11 Cook Road 269 Rouge Road 38 Sansome Avenue,429900.0,450000.0,1.05,8,0,3.0,"carport, front drive access paved driveway double detached, garage door",46,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1674,46.45
2025-07-02,Summer,20250799,Loose Area,198 Barron Drive 15 Leacock Avenue 250 Sansome Avenue,479900.0,512000.0,1.07,7,0,4.0,"single attached, front drive double detached front & rear drive access,",0,Single Family Detached,Bungalow,Single Family Detached,1220,0.0
2025-07-02,Summer,20250748,Loose Area,462 Rouge Road 2 Jeannette Bay,429900.0,435000.0,1.01,7,0,4.0,"double detached parking pad double detached, oversized",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1482,0.0
2025-07-02,Summer,20250692,Loose Area,27 Erlandson Drive 181 Rouge Road 14 Ericsson Bay,439900.0,487500.0,1.11,5,0,3.0,"single detached single detached single detached, carport, front",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1180,0.0
2025-07-02,Summer,20250594,Loose Area,319 Country Club Boulevard 83 Robert Service Bay 479 Kirkfield Street,524500.0,515000.0,0.98,14,0,3.0,double attached double attached double detached,0,Single Family Detached,"Bungalow, Other",Single Family Detached,1488,0.0
2025-07-02,Summer,20250549,Loose Area,33 Galinee Bay 90 Wordsworth Way 380 Kirkfield Street,399900.0,440000.0,1.1,7,0,3.0,"single attached, front drive double attached single detached, front drive",0,Single Family Detached,Bungalow,Single Family Detached,1625,0.0
2025-07-02,Summer,20250287,Loose Area,534 Stewart Street 535 Seaton Street 444 Raquette Street,149900.0,170000.0,1.13,5,0,4.0,"parking pad, rear drive access front drive access, no garage single attached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,862,0.0
2025-07-02,Summer,20250382,Loose Area,11 Aldrich Avenue 403 Country Club Boulevard 225 Browning Boulevard,464900.0,545000.0,1.17,7,225,4.0,"double attached, front drive double attached single attached, front drive",0,Single Family Detached,Bungalow,Single Family Detached,2003,0.0
2025-07-02,Summer,20250314,Loose Area,23 Browning Boulevard 432 Woodlands Crescent 395 Bedson Street,429900.0,479999.0,1.12,7,23,4.0,"double detached single detached, front & rear single detached, garage door",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1360,0.0
2025-07-02,Summer,20250214,Loose Area,47 Dickens Drive 55 Galinee Bay 39 Jolliett Crescent,474900.0,450000.0,0.95,15,0,3.0,"single attached, front drive single detached, front drive single detached",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1604,0.0
2025-07-02,Summer,20250093,Loose Area,482 St Charles Street 437 Seaton Street 2 Dennis Bay,369900.0,416000.0,1.12,8,0,4.0,"double detached, parking pad, front drive access, no garage, double detached, front drive",0,Single Family Detached,Bungalow,Single Family Detached,1600,0.0
2025-07-02,Summer,20242189,Loose Area,493 Woodlands Crescent 95 Twain Drive 209 Bedson Street,239900.0,256000.0,1.07,6,0,3.0,"drive access double attached, front drive double detached, heated,",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,786,0.0
2025-07-02,Summer,20251375,Loose Area,107 Woodlands Crescent 12 Alcott Street,279900.0,205000.0,0.73,219,0,3.0,"single attached, front drive double detached, front drive double detached",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1080,0.0
2025-07-02,Summer,20251140,Loose Area,1115 Buchanan Boulevard 8 Alcott Street 71 Hamilton Avenue,319900.0,365000.0,1.14,7,0,3.0,"single detached, parking pad single attached, front drive parking pad",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,786,0.0
2025-07-02,Summer,20251147,Loose Area,22 Mackie Bay 838 Vimy Road 36 Bernadine Crescent,319900.0,365750.0,1.14,9,0,4.0,"drive access, no garage, double detached, tandem front drive access",51,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,829,51.1
2025-07-02,Summer,20251138,Loose Area,11 Lumsden Avenue 680 Isbister Street 19 Harvest Lane,314900.0,300000.0,0.95,10,0,4.0,"double detached double detached, front drive front drive access",0,Single Family Detached,"Bi-Level, Other",Single Family Detached,1157,0.0
2025-07-02,Summer,20251119,Loose Area,60 Corbett Drive 112 Ridley Place S 7 Hedges Bay,399900.0,425000.0,1.06,7,0,4.0,"single detached, front drive double detached single attached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level, Other",Single Family Detached,807,0.0
2025-07-02,Summer,20251085,Loose Area,7 North Lake Drive 847 Vimy Road 786 STEWART Street,374900.0,415000.0,1.11,7,0,3.0,drive access front drive access parking pad,92,Single Family Detached,Bungalow,Single Family Detached,1365,92.9
2025-07-02,Summer,20251050,Loose Area,187 Lake Ridge Road 744 Knox Street 235 Bernadine Crescent,289900.0,290000.0,1.0,7,0,3.0,"drive access, plug-in double detached double detached, front drive",92,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1100,92.9
2025-07-02,Summer,6073ce1d98,Loose Area,15 North Lake Drive 45 Wharton Boulevard 994 Buchanan Boulevard,0.0,0.0,0.0,0,0,3.0,"single attached double detached parking pad, rear drive access",18,Single Family Detached,"Bungalow, Other",Single Family Detached,1855,18.58
2025-07-02,Summer,20250927,Loose Area,0 SF 60 SF Depth 0 SF 120 SF Site Influence Paved Street,289900.0,325000.0,1.12,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,120,0.0
2025-07-02,Summer,20250863,Loose Area,29 Uplands Crescent 19 Gerrond Bay 834 Buchanan Boulevard,439900.0,410000.0,0.93,30,0,3.0,"drive access front drive access, paved double detached, garage door",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1167,0.0
2025-07-02,Summer,20250904,Loose Area,29 Carriage Bay 37 Heritage Boulevard 1041 Buchanan Boulevard,439900.0,530000.0,1.2,8,0,4.0,"double detached, front drive double detached, front drive parking pad",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,1014,0.0
2025-07-02,Summer,20250890,Loose Area,711 Cavalier Drive 746 Muriel Street 50 Arthur Creak Drive,399900.0,455000.0,1.14,7,0,4.0,"double detached, garage door double detached, front drive double attached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1221,0.0
2025-07-02,Summer,20250838,Loose Area,764 Vimy Road 11 Olson Way 33 Downs Avenue,379900.0,460000.0,1.21,8,0,3.0,"drive access double attached, front drive front drive access",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1055,0.0
2025-07-02,Summer,e1d5556b74,Loose Area,6 Sabine Crescent 727 Cavalier Drive,0.0,0.0,0.0,0,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250784,Loose Area,136 Danbury Bay,524900.0,542500.0,1.03,7,0,3.0,"double attached, front drive parking pad rear drive access",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1785,0.0
2025-07-02,Summer,20250758,Loose Area,54 Moccasin Bay 979 Cavalier Drive 116 Risbey Crescent,339900.0,355000.0,1.04,8,0,4.0,"drive access, paved single detached, oversized double detached, rear drive",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1040,0.0
2025-07-02,Summer,20250731,Loose Area,287 Fairlane Avenue 65 Hamilton Avenue 120 Buffie Bay,397000.0,476000.0,1.2,6,0,2.0,"double detached, garage door no garage, rear drive access front drive access",0,Single Family Detached,"Bungalow, Raised Bungalow, Other",Single Family Detached,1078,0.0
2025-07-02,Summer,20250678,Loose Area,123 Risbey Crescent 41 Gowler Road 69 Galbraith Crescent,349900.0,437000.0,1.25,6,0,4.0,"double detached front drive access, plug-in double attached, front drive",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1085,0.0
2025-07-02,Summer,20250635,Loose Area,54 Granada Crescent 823 Muriel Street 20 Leisure Bay,489900.0,480000.0,0.98,20,0,3.0,"double detached, front drive single detached, front drive double detached",0,Single Family Detached,Bungalow,Single Family Detached,1550,0.0
2025-07-02,Summer,20250001,Loose Area,132 Bernadine Crescent 111 Freemont Bay 188 Risbey Crescent,274900.0,340000.0,1.24,7,0,3.0,"drive access, paved front drive access, no garage double detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1012,0.0
2025-07-02,Summer,20250517,Loose Area,213 Stradford Street 765 Parkhill Street,329900.0,350400.0,1.06,12,0,3.0,"drive access double detached, front drive front drive access, paved",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,988,0.0
2025-07-02,Summer,20250451,Loose Area,15 Gowler Road 38 Arthur Creak Drive 894 Parkhill Street,319900.0,386000.0,1.21,8,0,2.0,"drive access, plug-in double attached, paved single detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,848,0.0
